WPSNR,FilePath,AttackSequence
61.74750663095025,output\wadeinthewater\rollercoaster\ACME_wadeinthewater_rollercoaster_3_1762162716167533900.bmp,JPEG (quality=87)
60.55199097302384,output\wadeinthewater\rollercoaster\ACME_wadeinthewater_rollercoaster_4_1762162702974517200.bmp,JPEG (quality=85)
60.55199097302384,output\wadeinthewater\rollercoaster\ACME_wadeinthewater_rollercoaster_18_1762162720550224400.bmp,JPEG (quality=85)
60.2659119804715,output\wadeinthewater\rollercoaster\ACME_wadeinthewater_rollercoaster_6_1762162676574740200.bmp,JPEG (quality=84)
60.2659119804715,output\wadeinthewater\rollercoaster\ACME_wadeinthewater_rollercoaster_6_1762162686045881400.bmp,JPEG (quality=84)
